"Tweet_Date"|"Tweet_Text"|"Tweet_Handle"
"Wed Dec 25 191927 0000 2013"|"RT AKForPM DilipSReddy rubenmasc AamAadmiParty LoksattaParty navbharatorg  The effort must be to increase this space Good Lcuk to"|"Eagleeye47"
"Wed Dec 25 191915 0000 2013"|"RT DilipSReddy 3 parties now sharing the space for clean politics AAP LSP amp NBP A welcome change AamAadmiParty LoksattaParty na"|"daljeetm"
"Wed Dec 25 191907 0000 2013"|"RT krissh9207 AamAadmiParty  is looking for volunteers across d country Can u devote ur spare time Join us online at httptco5tPY"|"param2117"
"Wed Dec 25 191732 0000 2013"|"RT AKForPM DilipSReddy rubenmasc AamAadmiParty LoksattaParty navbharatorg  The effort must be to increase this space Good Lcuk to"|"AamAadmiParty12"
"Wed Dec 25 191719 0000 2013"|"RT DilipSReddy 3 parties now sharing the space for clean politics AAP LSP amp NBP A welcome change AamAadmiParty LoksattaParty na"|"JugnuJee"
"Wed Dec 25 191710 0000 2013"|"RT AamAadmiParty AAP is looking for volunteers across the country Can you devote your spare time Join us online at httptco5sI23Rp"|"ruchimusica"
"Wed Dec 25 191658 0000 2013"|"RT sanskritiagraw1 Idea k network ki tarah hi H AAMAADMIPARTY ka networkjis v sheher me hain AAP se jude JoinAAP"|"guptapankaj22"
"Wed Dec 25 191650 0000 2013"|"DilipSReddy rubenmasc AamAadmiParty LoksattaParty navbharatorg  The effort must be to increase this space Good Lcuk to all"|"AKForPM"
"Wed Dec 25 191616 0000 2013"|"RT chaitanya21 AamAadmiParty  is like sachinrt opponents wants failure country wants success DrKumarVishwas ssttuuttii"|"rahuman94"
"Wed Dec 25 191557 0000 2013"|"RT DilipSReddy 3 parties now sharing the space for clean politics AAP LSP amp NBP A welcome change AamAadmiParty LoksattaParty na"|"Vidyut"
"Wed Dec 25 191547 0000 2013"|"RT DilipSReddy 3 parties now sharing the space for clean politics AAP LSP amp NBP A welcome change AamAadmiParty LoksattaParty na"|"kgarg06"
"Wed Dec 25 191443 0000 2013"|"RT DilipSReddy 3 parties now sharing the space for clean politics AAP LSP amp NBP A welcome change AamAadmiParty LoksattaParty na"|"AKForPM"
"Wed Dec 25 191429 0000 2013"|"RT DilipSReddy 3 parties now sharing the space for clean politics AAP LSP amp NBP A welcome change AamAadmiParty LoksattaParty na"|"rubenmasc"
"Wed Dec 25 191421 0000 2013"|"lesson learnt from binny caseAAP shud now not giv entry to netas AAPaam aadmi party no entry 4 netas AamAadmiParty ArvindKejriwal"|"KripalSChouhan"
"Wed Dec 25 191403 0000 2013"|"RT DilipSReddy 3 parties now sharing the space for clean politics AAP LSP amp NBP A welcome change AamAadmiParty LoksattaParty na"|"ruchimusica"
"Wed Dec 25 191335 0000 2013"|"AamAadmiParty ArvindKejriwal all who staunchly fought for AAP stand to not take any support n go for reelection are feeling hurtcheated"|"prashen"
"Wed Dec 25 191300 0000 2013"|"RT sanskritiagraw1 Idea k network ki tarah hi H AAMAADMIPARTY ka networkjis v sheher me hain AAP se jude JoinAAP"|"param2117"
"Wed Dec 25 191225 0000 2013"|"DilipSReddy tapandalai AamAadmiParty LoksattaParty navbharatorg They should come under one flag if they really wantsamp care about ppl"|"RAJDHALIWAL07"
"Wed Dec 25 191120 0000 2013"|"RT MeTalkTruth Complete Politics of AamAadmiParty amp ArvindKejriwal and mindset of AAP supporters explained in one picture httptco"|"Venkat80777360"
"Wed Dec 25 191045 0000 2013"|"AAP to form govt in Delhi httptcoM42QgdBRLs has lot of expectations from AAP to curb corruption soonjai hoo"|"anuragsocial"
"Wed Dec 25 191019 0000 2013"|"dna Jairam Ramesh says Congress will not extend blind support to AamAadmiParty httptco1dDAXtrd4k then what Deaf ampdumb support"|"TheAmitNijhawan"
"Wed Dec 25 190949 0000 2013"|"RT bipuldelhi AamAadmiParty Donation Online 25DEC 522829 It gives immense pleasure to note that 202929 people joined AAP online in last"|"AAPkaKetan"
"Wed Dec 25 190930 0000 2013"|"RT Donkeyji BSNL MTNL bleed but advisors get free phones httptcoTEdHj6MOld AamAadmiParty"|"HaaReporter"
"Wed Dec 25 190846 0000 2013"|"arunjaitley Answer to prevent quid pro quo lies in being transparent amp disclosing the donors which BJP hasnt done so farAamAadmiParty"|"kodandaramaiah"
"Wed Dec 25 190808 0000 2013"|"RT DilipSReddy 3 parties now sharing the space for clean politics AAP LSP amp NBP A welcome change AamAadmiParty LoksattaParty na"|"mahesh12688"
"Wed Dec 25 190800 0000 2013"|"Well bottomline is AamAadmiParty has set a benchmark Impossible to meet by any political party or politician for that matter"|"amarcorrea"
"Wed Dec 25 190727 0000 2013"|"RT DilipSReddy 3 parties now sharing the space for clean politics AAP LSP amp NBP A welcome change AamAadmiParty LoksattaParty na"|"jvsk3"
"Wed Dec 25 190648 0000 2013"|"All the best wishes to ArvindKejriwal AamAadmiParty and all party members Hope you deliver the much needed change"|"akijuneja"
"Wed Dec 25 190643 0000 2013"|"AamAadmiParty I have posted many tweets aamAadmiParty but not one see in the link  is there someone out there blocking messages"|"mathewt25t"
"Wed Dec 25 190638 0000 2013"|"RT DilipSReddy 3 parties now sharing the space for clean politics AAP LSP amp NBP A welcome change AamAadmiParty LoksattaParty na"|"tapandalai"
"Wed Dec 25 190631 0000 2013"|"TOIIndiaNews AamAadmiParty  BJP kckd out Yeddi on corruption chgsbeggin for him to cumBJP cant liv withot thr stalwarts JiaSharmaRockz"|"sarkrahul"
"Wed Dec 25 190606 0000 2013"|"arunjaitley Are you talking about this httptcowo5qKOjVEM a mass funding campaign indeed"|"harsha442"
"Wed Dec 25 190551 0000 2013"|"RT krissh9207 AamAadmiParty membership drive in Vaishali ghaziabad  Amazing response of ppl JoinAAP JoinAAP Vote4Aap  httptco"|"vikasm777"
"Wed Dec 25 190551 0000 2013"|"RT drgpradhan Goas common man CM on a cleanup mission httptcoKs9MtKvGmv via AamAadmiParty and ArvindKejriwal this guys dont do N"|"SATISHSHARMAJMU"
"Wed Dec 25 190546 0000 2013"|"RT krissh9207 AamAadmiParty  is looking for volunteers across d country Can u devote ur spare time Join us online at httptco5tPY"|"jvsk3"
"Wed Dec 25 190439 0000 2013"|"RT AjaysSocial AamAadmiParty  Trust me I m extmly hppy wt AAP result I m proud 2 my decision 2 go 2 Delhi from USA and campaign to "|"tweet201213"
"Wed Dec 25 190434 0000 2013"|"no conflictunanimous choice Arvind is best material fr pm postJoinAAP AamAadmiParty"|"premmishra29"
"Wed Dec 25 190423 0000 2013"|"arunjaitley ashutoshibn7 amp u were questioning the  AamAadmiParty for same ho ho"|"imgaurvsharma"
"Wed Dec 25 190413 0000 2013"|"Deepti66 ArvindKejriwal TheRahulMehra AamAadmiParty I hope Congress is not listening to you Lol"|"vineetmalhotra2"
"Wed Dec 25 190228 0000 2013"|"RT sanskritiagraw1 Idea k network ki tarah hi H AAMAADMIPARTY ka networkjis v sheher me hain AAP se jude JoinAAP"|"yarora300"
"Wed Dec 25 190210 0000 2013"|"AamAadmiParty httptcoLvNuzL2uyi Run run go away till u reach the goal"|"michael786"
"Wed Dec 25 190206 0000 2013"|"RT krissh9207 AamAadmiParty  is looking for volunteers across d country Can u devote ur spare time Join us online at httptco5tPY"|"manjiriprabhu"
"Wed Dec 25 190123 0000 2013"|"AamAadmiParty pldo not use honest All chutiya sld join Sonia gandhis aap"|"SuvashaPanda"
"Wed Dec 25 190113 0000 2013"|"AAP se jude JoinAAP at Pune AamAadmiParty httptcoLvNuzL2uyi"|"michael786"
"Wed Dec 25 190107 0000 2013"|"RT krissh9207 AamAadmiParty  is looking for volunteers across d country Can u devote ur spare time Join us online at httptco5tPY"|"vikramkarve"
"Wed Dec 25 190100 0000 2013"|"RT AamAadmiParty AAP is looking for volunteers across the country Can you devote your spare time Join us online at httptco5sI23Rp"|"deepukamboj"
"Wed Dec 25 190045 0000 2013"|"RT ranjeetkmishra AamAadmiParty All honest peoples should come together in this fight against corruption  JoinAAP"|"shortduck"
"Wed Dec 25 190045 0000 2013"|"RT ranjeetkmishra AamAadmiParty All honest peoples should come together in this fight against corruption  JoinAAP"|"shortduck"
"Wed Dec 25 185950 0000 2013"|"RT sujeetsahu53 AamAadmiParty From last 3 years I am hearing AAPAK will end soonBut every end seems to be new beginning Ravish Ku"|"tweet201213"
"Wed Dec 25 185912 0000 2013"|"RT AamAadmiParty All honest peoples should come together in this fight against corruption  JoinAAP coming"|"ankitanokha"
"Wed Dec 25 185907 0000 2013"|"RT bipuldelhi AamAadmiParty Donation Online 25DEC 522829 It gives immense pleasure to note that 202929 people joined AAP online in last"|"7070rc7"
"Wed Dec 25 185836 0000 2013"|"JoinAAP the way people change the delhi hv to change the nation make ur own menifesto fr next loksabha electionstart fight AamAadmiParty"|"premmishra29"
"Wed Dec 25 185832 0000 2013"|"AamAadmiParty I have posted several tweets in the past days on this link but none of them seen the light on the page need advise pl"|"mathewt25t"
"Wed Dec 25 185813 0000 2013"|"RT PrinceKumarIITD JoinAAP AamAadmiParty plan to scrutinize contracts worries Congress httptcoZaiK9MgYqg"|"sachintathod"
"Wed Dec 25 185812 0000 2013"|"RT dna Delhi to get ArvindKejriwalled AamAadmiParty government on Saturday httptcoZ3eJugnGWf"|"PriyankaaDesai"
"Wed Dec 25 185708 0000 2013"|"AamAadmiParty is there any web based platform where people can give their suggestions and take participate in this great movement"|"skgoel01"
"Wed Dec 25 185618 0000 2013"|"RT MeTalkTruth Complete Politics of AamAadmiParty amp ArvindKejriwal and mindset of AAP supporters explained in one picture httptco"|"pdthakkar"
"Wed Dec 25 185607 0000 2013"|"abpnewstv also show how many years he managed to stay in the same position AamAadmiParty"|"ddecepticons"
"Wed Dec 25 185545 0000 2013"|"dna Infighting in BJP They were pointing fingers at AAP yesterday but didnt knew whats brewing in their own cup Amazed AamAadmiParty"|"MrAchopra"
"Wed Dec 25 185543 0000 2013"|"LambaAlka So are you really joining AAP  this is how you can httptcorACz8nIFRZ No need to tweet to AK just join as all AAM ppl do"|"saketkhanna"
"Wed Dec 25 185535 0000 2013"|"RT krissh9207 AamAadmiParty  is looking for volunteers across d country Can u devote ur spare time Join us online at httptco5tPY"|"Purpl3haz3D"
"Wed Dec 25 185532 0000 2013"|"RT rahulkanwal SeedhiBaat w msisodia on AamAadmiParty governance agenda httptcoaCz7eNK3CZ Issue based cabinet meetings will be "|"kunalgauraw"
"Wed Dec 25 185528 0000 2013"|"RT PrinceKumarIITD JoinAAP AamAadmiParty plan to scrutinize contracts worries Congress httptcoZaiK9MgYqg"|"DrHRBHADU"
"Wed Dec 25 185512 0000 2013"|"Rahul Gandhi says Congress needs to learn a lot frm AamAadmiParty Is he referring to transparency abt source of party funds "|"kodandaramaiah"
"Wed Dec 25 185423 0000 2013"|"RT krissh9207 AamAadmiParty  is looking for volunteers across d country Can u devote ur spare time Join us online at httptco5tPY"|"freesinceborn"
"Wed Dec 25 185356 0000 2013"|"AAPtivists hv u seen the number of hate tweets that u rcv AamAadmiParty"|"ddecepticons"
"Wed Dec 25 185346 0000 2013"|"RT VSingh00 arunjaitley  AAPEffect  Good BJP can learn some more things also from AamAadmiParty  ashutoshibn7 ArvindKejriwal"|"muntaziraapka"
"Wed Dec 25 185343 0000 2013"|"RT sujeetsahu53 AamAadmiParty From last 3 years I am hearing AAPAK will end soonBut every end seems to be new beginning Ravish Ku"|"kunalgauraw"
"Wed Dec 25 185340 0000 2013"|"Urgent AAP government needed in Bangalore ShamelessJoyRide  ArvindKejriwal DrKumarVishwas AamAadmiParty AAPBangalore"|"Onelyf"
"Wed Dec 25 185314 0000 2013"|"RT PrinceKumarIITD JoinAAP AamAadmiParty plan to scrutinize contracts worries Congress httptcoZaiK9MgYqg"|"AAPShimoga"
"Wed Dec 25 185310 0000 2013"|"RT sujeetsahu53 AamAadmiParty From last 3 years I am hearing AAPAK will end soonBut every end seems to be new beginning Ravish Ku"|"freesinceborn"
"Wed Dec 25 185237 0000 2013"|"RT PrinceKumarIITD JoinAAP AamAadmiParty plan to scrutinize contracts worries Congress httptcoZaiK9MgYqg"|"rakshithrb"
"Wed Dec 25 185231 0000 2013"|"AamAadmiParty To make fully Independence India join AAP and save our motherland from few cheap peoples for AAM ADMI"|"DebMrroy"
"Wed Dec 25 185227 0000 2013"|"Traditional parties will soon accept to engage with clean parties AAP LSP amp NBP to sustain AamAadmiParty LoksattaParty navbharatorg"|"DilipSReddy"
"Wed Dec 25 185150 0000 2013"|"RT krissh9207 AamAadmiParty  is looking for volunteers across d country Can u devote ur spare time Join us online at httptco5tPY"|"vikashkronline"
"Wed Dec 25 185140 0000 2013"|"Rahul promise MOM i will not fail this time and i promise i will follow step of ArvindKejriwal  AamAadmiParty"|"sumithisariya"
"Wed Dec 25 185125 0000 2013"|"JoinAAP AamAadmiParty plan to scrutinize contracts worries Congress httptcoZaiK9MgYqg"|"PrinceKumarIITD"
"Wed Dec 25 185122 0000 2013"|"RT AamAadmiParty AAP is looking for volunteers across the country Can you devote your spare time Join us online at httptco5sI23Rp"|"AAPtivists"
"Wed Dec 25 185115 0000 2013"|"RT chaitanya21 AamAadmiParty  is like sachinrt opponents wants failure country wants success DrKumarVishwas ssttuuttii"|"ANGSHUOO7"
"Wed Dec 25 185107 0000 2013"|"RT chaitanya21 AamAadmiParty  is like sachinrt opponents wants failure country wants success DrKumarVishwas ssttuuttii"|"sachintathod"
"Wed Dec 25 185103 0000 2013"|"RT krissh9207 AamAadmiParty  is looking for volunteers across d country Can u devote ur spare time Join us online at httptco5tPY"|"AAPtivists"
"Wed Dec 25 185057 0000 2013"|"RT chaitanya21 AamAadmiParty  is like sachinrt opponents wants failure country wants success DrKumarVishwas ssttuuttii"|"singhalmudit"
"Wed Dec 25 185033 0000 2013"|"RT sujeetsahu53 AamAadmiParty From last 3 years I am hearing AAPAK will end soonBut every end seems to be new beginning Ravish Ku"|"sachintathod"
"Wed Dec 25 184930 0000 2013"|"sanskritiagraw1 AamAadmiParty in simple words JoinAAP and help Congress retain in power from backdoors"|"sarangapure"
"Wed Dec 25 184856 0000 2013"|"RT Donkeyji PG College Rishikesh students joining AamAadmiParty VIA AamAdmiZindabad httptcoPtuYK9TMm3"|"rakesh710"
"Wed Dec 25 184752 0000 2013"|"AAPtivists AamAadmiParty elections were happening in Delhi not in lok sabha  Modi is a true patriot Kejriwal is anti corruption guy"|"ProudIndian1986"
"Wed Dec 25 184726 0000 2013"|"DilipSReddy ChaloDelhi AamAadmiParty LoksattaParty navbharatorg Maybe dawn is finally here after our darkest hours"|"atticus"
"Wed Dec 25 184719 0000 2013"|"its good to see a new party emerging from INDIA hope to we the golden bird fly high in the sky as it was AamAadmiParty ArvindKejriwal"|"moodynadeem"
"Wed Dec 25 184718 0000 2013"|"RT krissh9207 AamAadmiParty  is looking for volunteers across d country Can u devote ur spare time Join us online at httptco5tPY"|"sachintathod"
"Wed Dec 25 184708 0000 2013"|"ThisgthttpstcooMTrndnN3m HaryanaTweets FekuIndia WithCongress friendscongress kamaalrkhan AAPkePAAP AAP AamAadmiParty Binni"|"AkshayTyagi712"
"Wed Dec 25 184701 0000 2013"|"RT AamAadmiParty AAP is looking for volunteers across the country Can you devote your spare time Join us online at httptco5sI23Rp"|"sachintathod"
"Wed Dec 25 184642 0000 2013"|"AamAadmiParty its time aap rethought and made some out of the box decisions not to fall into the loop of governance and routine work"|"sanjaypartaal"
"Wed Dec 25 184638 0000 2013"|"RT DilipSReddy 3 parties now sharing the space for clean politics AAP LSP amp NBP A welcome change AamAadmiParty LoksattaParty na"|"proaap"
"Wed Dec 25 184558 0000 2013"|"AamAadmiParty Mr Arvind Kejriwal could be called Freedom fighterFreedom frm corruption  That means India would transform into Superpower"|"vertexvijay"
"Wed Dec 25 184513 0000 2013"|"RT DilipSReddy 3 parties now sharing the space for clean politics AAP LSP amp NBP A welcome change AamAadmiParty LoksattaParty na"|"ChaloDelhi"
"Wed Dec 25 184438 0000 2013"|"DilipSReddy AamAadmiParty LoksattaParty navbharatorg plz do it sir2014 is nearAK JP and RK togetherdream team"|"rohitjatwala"
"Wed Dec 25 184426 0000 2013"|"abpnewstv AamAadmiParty  Isnt this channel is pro congressi "|"vishalyadav22"
"Wed Dec 25 184400 0000 2013"|"RT sanskritiagraw1 Idea k network ki tarah hi H AAMAADMIPARTY ka networkjis v sheher me hain AAP se jude JoinAAP"|"parikramasun"
"Wed Dec 25 184352 0000 2013"|"RT Donkeyji BSNL MTNL bleed but advisors get free phones httptcoTEdHj6MOld AamAadmiParty"|"2212akshay"
"Wed Dec 25 184327 0000 2013"|"RT DilipSReddy 3 parties now sharing the space for clean politics AAP LSP amp NBP A welcome change AamAadmiParty LoksattaParty na"|"LoksattaMember"
"Wed Dec 25 184313 0000 2013"|"RT sujeetsahu53 AamAadmiParty From last 3 years I am hearing AAPAK will end soonBut every end seems to be new beginning Ravish Ku"|"vinnitweets"
"Wed Dec 25 184244 0000 2013"|"sameergupta84 AamAadmiParty But follow western philosophy hi karani hai U AAPtard playing with people sentiments AAP"|"vishalyadav22"
"Wed Dec 25 184225 0000 2013"|"rohitjatwala   I am sure every one will explore all feasible options AamAadmiParty LoksattaParty navbharatorg"|"DilipSReddy"
"Wed Dec 25 184225 0000 2013"|"RT bipuldelhi AamAadmiParty Donation Online 25DEC 522829 It gives immense pleasure to note that 202929 people joined AAP online in last"|"KmrAnil19"
